Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,1/19/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Brazil,BRA,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.70426941,89.31923676,92.7980423,,
Brazil,BRA,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.38529205,88.92208862,91.53729248,,
Brazil,BRA,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.72423935,57.42272186,56.28174973,,53.87617874,56.11553955,86.0359726,89.12452698,92.17723846,,
Brazil,BRA,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,,,,,,,,,,,22.02088928,20.38190079,20.36483002,20.29968071,20.10415077,21.44537926,21.38727951,20.74596024,20.87245941,23.02363968,22.71410942,23.10280991,23.0338192,23.64302063,22.66238022,23.01972008,24.21916962,23.68102074,23.3210392,22.89541054,,20.62344933,21.59350014,21.20383072,20.71060944,,19.33662987,19.07164955,,,,,,,,,,15.08323956,13.90820026,13.07777977,12.28106976,11.47953987,10.77064037,17.10287094,16.99821091,,,
Brazil,BRA,"Preprimary education, duration (years)",SE.PRE.DURS,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,
Brazil,BRA,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.245929956,,1.247849941,1.308130026,1.314540029,1.284090042,1.28579998,,1.265220046,1.293179989,1.321519971,,1.313359976,1.340749979,1.351019979,1.353410006,1.398090005,,
Brazil,BRA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.04,,,,,,,,,,54.87,,,,,,,,,,58.07,,,,,74.83,,74.83,,,
Brazil,BRA,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.12,,,,,,,,,,17.46,,,,,17,,17,,,
Brazil,BRA,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.96,,,,,,,,,,27.95,,,,,23,,23,,,
Brazil,BRA,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.93,,,,,,,,,,54.59,,,,,60,,60,,,
Brazil,BRA,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0485112,,,,,,,,,,26.71890108,,,,,,,,,,33.70263454,,,,,31.28135673,,32.38370252,,,
Brazil,BRA,Total fisheries production (metric tons),ER.FSH.PROD.MT,251000,275100,379400,335588,368976,388912,393162,419796,495176,492303,573040,613469,620167,760012,715188,752790,660241,731716,754655,783573,808606,811565,831884,881274,960569,967557,957550,947992,830102,798638,640295,671510,670333,676441,701251,652910,693172,732261,710704,744598,839296,935946,1003260,985412,1015916,1008045,1050810,1072225,1123445,1190539,1197146,1201477,1300992,1243038,1331208,1275260,,
Brazil,BRA,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,251000,275100,379400,335588,368976,388912,393162,419796,495176,492293,573021,613442,620117,759919,715030,752504,659808,730936,753523,781886,804869,805771,824298,872106,949869,956684,946560,934852,814543,780468,619805,648120,640513,646051,670336,606708,615482,644585,606789,603941,666846,730378,755582,712144,746217,750261,779113,783177,791892,825412,785369,765393,820112,765286,767026,700000,,
Brazil,BRA,Aquaculture production (metric tons),ER.FSH.AQUA.MT,,,,,,,,,,10,19,27,50,93,158,286,433,780,1132,1687,3737,5794,7586,9168,10700,10873,10990,13140,15559,18170,20490,23390,29820,30390,30915,46202,77690,87676,103915,140657,172450,205568,247678,273268,269699,257784,271697,289048,331553,365127,411777,436084,480880,477752,564182,575260,,
Brazil,BRA,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,,,0.63,,,0.8,,0.92,,0.55,,0.84,,1.26,,1.26,,1.58,,1.39,,1.27,,,
Brazil,BRA,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,,0.39,,,0.34,,0.34,,0.31,,0.49,,0.84,,1.03,,1.14,,1.02,,1.02,,,
Brazil,BRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,21.22204416,21.72363552,22.24412369,22.78360346,23.35242864,23.95218833,24.59065149,25.26663207,25.98422581,26.7393595,27.53948725,28.09108551,28.61485864,29.16149783,29.73181803,30.32147036,30.93331606,31.56419001,32.22059964,32.90193341,33.61243342,33.76669306,33.81569204,33.88209547,33.97569398,34.09873462,34.25609792,34.44485989,34.6647288,34.90949038,35.18067986,35.47811911,35.6760797,35.86489856,36.06797385,36.28086642,36.50342259,36.73465621,36.98268514,37.25295671,37.55152611,37.60647822,37.65880738,37.73318068,37.83093718,37.94974614,38.09276239,38.25845136,38.44404358,38.64094879,38.84775681,39.06230145,39.28580466,39.52031058,39.76900986,39.9070799,40.05025069,
Brazil,BRA,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,15323919,16151906,17033048,17965787,18954852,19999603,21108074,22282991,23530552,24850243,26252510,27453126,28655949,29915112,31239033,32629571,34092561,35625828,37239818,38937012,40724744,41881136,42928130,44006852,45119954,46263895,47444512,48661455,49917744,51209423,52543100,53918431,55142475,56355477,57602402,58882617,60199001,61547140,62933672,64357926,65823164,66845767,67842726,68856319,69888290,70934664,72000049,73083833,74188942,75309662,76450936,77611593,78791996,79992520,81213541,82193463,83165493,
Brazil,BRA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,13.48662257,13.36077441,13.24598401,13.13824363,13.04226151,12.95949556,13.1371582,13.39950693,13.68088819,13.97970748,14.2983587,14.39579014,14.45783731,14.52950732,14.60978574,14.69666308,14.79081731,14.89131122,14.99987924,15.11611609,15.24120158,15.04328377,14.79019893,14.55209956,14.33220604,14.13161434,13.94998979,13.78605781,13.63829468,13.50435042,13.38341686,13.27504868,13.1104579,12.94307832,12.78485323,12.63391157,12.48968552,12.34117043,12.20118866,12.07195838,11.95484683,11.90667043,11.87159126,11.84397262,11.82426879,11.81166498,11.80688599,11.80928176,11.81773452,11.83007958,11.84553182,11.86325999,11.8845827,11.90979778,11.93982089,11.93671613,11.93485272,
Brazil,BRA,Population in largest city,EN.URB.LCTY,4493182,4681086,4878624,5084497,5299360,5522674,5865661,6262294,6686349,7137833,7620490,8004335,8380068,8772332,9183536,9614016,10065309,10536457,11030355,11547405,12089454,12383528,12628957,12879250,13134858,13394815,13660287,13931020,14207502,14488689,14775840,15068681,15288036,15493544,15702105,15913473,16127983,16344782,16564802,16787782,17014078,17260029,17511506,17766646,18025864,18288134,18554591,18824929,19099587,19377480,19659808,19946249,20236863,20531712,20830857,21066245,21296830,
Brazil,BRA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7,,,,,34.1,,,,,31.5,,,,,29,,28,,26.9,,,,,22.3,,,
Brazil,BRA,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47267152,,,,,,,,,,2.538461823,,,,,,,,,,2.558210374,,,,,,,
Brazil,BRA,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.952662439,,,,,,,,,,2.011902947,,,,,,,,,,2.045824096,,,,,,,
Brazil,BRA,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.520009081,,,,,,,,,,0.526558876,,,,,,,,,,0.512386278,,,,,,,
Brazil,BRA,Population density (people per sq. km of land area),EN.POP.DNST,,8.895730749,9.161517754,9.434397964,9.711329793,9.990024096,10.26996425,10.55155549,10.83459526,11.11910928,11.40526397,11.69266858,11.98156504,12.27357737,12.57090298,12.87512533,13.18631681,13.5039455,13.82815662,14.15896671,14.49601957,14.83953463,15.18847076,15.53962018,15.88878435,16.23283183,16.57060829,16.90250319,17.22889806,17.55079252,17.86906477,18.1830619,18.4926644,18.79995812,19.10773485,19.41779056,19.73086189,20.0457475,20.35986954,20.66957995,20.97208075,21.26677347,21.55396069,21.83286581,22.10281929,22.36351162,22.61417157,22.8551612,23.08875288,23.31810618,23.54546215,23.77163914,23.995887,24.21694683,24.43284427,24.64209836,24.84438703,
Brazil,BRA,"Mammal species, threatened",EN.MAM.THRD.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
Brazil,BRA,"Plant species (higher), threatened",EN.HPT.THRD.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532
Brazil,BRA,"Fish species, threatened",EN.FSH.THRD.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
Brazil,BRA,CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,,,,,,,,,,,,48.45054317,50.20506888,50.22757697,50.95656458,51.01489542,49.87067459,47.26703424,46.41094521,45.77879967,43.71236062,46.784,46.87920108,46.31728045,45.54889143,44.85849661,44.3541464,42.48118205,41.81419567,43.13034998,44.58616011,44.95998326,44.24403454,44.3814687,44.76235741,45.74038293,46.20044725,45.84933643,46.88077463,44.41424689,42.90650337,42.80790979,43.55715052,43.54651163,43.98101817,44.10305958,44.56899022,44.18153137,43.41314783,45.76422714,45.25139665,47.1572679,47.57483895,46.09930649,44.75232133,,,
Brazil,BRA,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,,,,,,,,,,,,1.978273299,2.471342938,2.81124498,2.857377453,2.979084665,3.117790982,3.43067184,3.211095146,3.678811461,4.328901079,4.448,4.820434031,5.436395521,5.431632859,6.018696376,5.333943799,5.804293281,5.952315703,6.214107704,6.002713704,5.513417377,5.75852026,5.899457861,6.012357414,5.985420692,5.785728807,6.084344222,5.255377338,5.231726506,4.85443536,5.212968849,5.101287899,5.225718194,4.919779191,4.847020934,4.827564245,4.881082393,5.148179022,5.360996362,4.906485305,4.530403758,4.348237969,4.072408216,4.046048485,,,
Brazil,BRA,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,,,,,,,,,,,,28.03887936,27.93143338,28.38018742,28.66409393,28.90329552,30.64662705,32.59818937,32.4795402,32.9678104,33.71891956,28.5504,27.80231739,26.47376231,25.83732057,25.99564605,24.88410691,26.95846111,27.44313511,26.85556398,25.27544098,26.13903855,25.96699198,26.14095614,26.09790875,25.86070613,26.23704005,25.96493897,25.9516594,26.44471463,27.80267524,26.45297286,27.41481084,27.51367989,26.7521064,26.24798712,25.99433175,27.49362941,26.03696571,25.1464332,25.84136237,26.98734567,23.96504358,21.83546407,20.60207554,,,
Brazil,BRA,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,,,,,,,,,,,,14.48827902,12.33568199,12.00356983,11.38845554,11.17542641,10.59769311,11.03396637,12.26963204,11.78516684,12.08037684,13.44,13.05934319,13.75286659,15.49295775,15.20681265,17.93624449,16.95009757,16.27843245,15.26167515,15.19674355,14.65188053,15.211282,14.8299655,14.18726236,13.78886352,13.73449888,14.4693311,14.34326262,16.21727936,17.11539119,18.29223408,16.74268849,17.14090287,17.97462634,18.62479871,18.50141706,17.42506977,19.67288511,17.68604723,18.65435997,16.16314587,19.36339523,23.48170961,26.30981892,,,
Brazil,BRA,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,,,,,,,,,,,,7.044025157,7.056472815,6.568496207,6.133508498,5.927297986,5.767214261,5.67013818,5.635034672,5.783516095,6.15347922,6.784,7.438704308,8.026440038,7.689197385,7.913945448,7.491558404,7.800390298,8.511921074,8.538303175,8.938941655,8.735680285,8.814061622,8.748151799,8.940114068,8.629018092,8.034153283,7.635851998,7.568926011,7.69560864,7.320994834,7.230568475,7.184062248,6.573187415,6.369241695,6.177133655,6.104512308,6.021720665,5.728822329,6.042296073,5.346395703,5.159270002,4.746115953,4.50889593,4.289735725,,,
Brazil,BRA,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.482451028,,,,,,,,
Brazil,BRA,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1329.05,,,,,,,,,,,,
Brazil,BRA,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,
Brazil,BRA,"Bird species, threatened",EN.BIR.THRD.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169
Brazil,BRA,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507.9,,,,,,,,,,758.7,,,,,1202,,,1397.3,,1532,,,,,,,
Brazil,BRA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.51,,,,,74.1,,,,,77.25,,,,,75.31,,,,,52.36,59.16,55.32,57.09,55.82,55.8,,
Brazil,BRA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.78134312,,,,,15.40530411,,,,,16.16227859,,,,,13.77506387,,,,,10.96493063,11.47776779,11.21118317,11.4422307,11.31754584,11.36829449,,
Brazil,BRA,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4958.1,,,,,,,,,,4119.1,,,,,5622.1,,,6221.8,,5753,,,,,,,
Brazil,BRA,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026290456,5.93749197,13.3875747,3.338294916,9.786177546,7.395129742,10.14594168,23.14469437,15.74640186,7.682743379,16.33981502,19.70163297,29.50915916,40.83560163,51.97623185,19.40077527,20.97088876,21.7649396,21.36188516,32.4252254,34.61024162,36.79525783,,,,,
Brazil,BRA,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,107500.25,89532.34,103052.68,94995.47,104797.98,114144.79,128801.59,117036.16,126111.41,131963.59,142679.36,135387.85,138788.24,140032.58,129794.52,134823.03,140371.1,156594.64,145739.37,150324.89,156824.97,156866.2,166136.44,177820.03,162060.25,172172.14,168422.38,172736.34,193121.63,181519.26,168873.43,182449.88,187722.05,203102.7,220865.39,238336.68,187250.23,189712.56,190957.83,190325.74,207675.82,211102.471,214529.1221,,,,,
Brazil,BRA,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,,,,,,,,,,,2.39896267,2.875234753,2.642411169,3.060643698,2.894365476,2.715149453,2.479444922,2.776580821,2.595608968,2.647764471,2.544511185,2.642952362,2.593417593,2.688952621,3.03992682,3.087485635,2.956859566,2.68606243,2.953521134,2.889196856,2.573176915,2.623629758,2.495501246,2.403652986,2.74818704,2.667173628,2.87645769,2.927615781,2.641074075,2.866801925,3.02366434,2.929221304,2.926608648,2.795166094,2.674201755,2.512524999,3.341583755,3.494821545,3.717099058,,,,,,,,,
Brazil,BRA,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,,,,,,,,,,0,2578.890868,2574.264955,2723.075526,2907.472866,3033.236552,3099.201642,3193.564482,3249.603573,3273.359068,3494.085051,3630.492274,3578.23638,3599.358633,3765.40973,3945.658424,4162.641684,4150.576298,4206.229792,4304.443093,4343.181995,4035.383925,4115.588303,4145.936931,4274.17646,4453.718788,4592.129913,4844.598501,5057.05635,5100.485304,5203.79764,5106.165682,5344.360754,5493.88975,5677.057807,5906.386135,5988.268667,6257.123266,6630.115421,7098.0917,,,,,,,,,
Brazil,BRA,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,56.11662317,60.67945113,59.40401831,62.09871197,61.21403132,60.3130043,59.75608981,64.1438035,61.16914243,61.05062146,61.74878329,62.97942917,62.61664627,61.88516508,66.006666,65.94669049,65.09778053,63.54345296,66.02602914,66.64555524,65.38498716,65.79636971,66.03291698,65.50280764,70.48258237,69.67567349,68.55758534,69.14770088,66.88784265,68.72668074,72.67288845,72.41400871,74.51544946,72.98417357,70.42652242,66.066842,79.76217525,80.87496242,81.5450549,,,,,,,,,
Brazil,BRA,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,,,,,,,,,,0,60325.5102,54327.7325,61217.4329,58990.9633,64151.0683,68844.1521,76966.7938,75071.4445,77141.268,80564.5918,88102.7688,85266.4951,86904.5413,86659.3933,85673.0353,88911.3263,91378.4706,99505.6414,96225.9189,100184.8576,102539.9865,103212.2649,109704.7375,116477.1122,114224.2492,119962.0981,115466.3169,119443.2077,129174.892,124752.1623,122725.1994,132119.272,139881.9293,148232.8271,155547.8134,157461.5178,149354.8566,153429.9616,155716.6673,,,,,,,,,
Brazil,BRA,Methane emissions (% change from 1990),EN.ATM.METH.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.471793492,6.40144145,11.55443915,4.709113546,11.06050463,9.664412315,11.01014145,17.8942561,13.12445648,7.303912062,14.99884259,21.45596506,31.1037982,43.75465312,54.00997253,27.41383517,29.09146078,31.83891291,31.88552231,38.66734652,46.85292616,49.23666771,,,,,
Brazil,BRA,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,207737,181227,202311,193144,206837,222650,248660,230474,244721,254110,275469,268220,276022,280215,268282,276932,289242,313604,303131,309656,319678,324383,340142,356615,334732,355036,350573,354875,376882,361634,343027,367626,388268,419110,459552,492336,407314,412677,421460,421609,443289,469456.4973,477076.7946,,,,,
Brazil,BRA,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,,,,,,,,,,,7.561131393,8.512244654,8.100595336,8.601634476,8.98657169,9.074786624,7.617830281,8.161651256,7.825270637,8.238159767,8.132540919,8.086503429,7.871409338,8.426056918,10.27163192,10.15448123,9.799233665,8.738724857,9.318912207,9.505240491,7.833946604,7.183245711,6.530474276,6.414957074,7.004150827,6.383907547,6.425398608,6.499835216,6.165371356,7.010938131,8.091378271,7.570066545,7.736179587,7.954231076,7.961212454,7.728693348,9.366340756,9.527291051,9.820190549,,,,,,,,,
Brazil,BRA,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,,,,,,,,,,0,15707.26752,15426.48562,16388.39543,16613.54089,18587.55529,20205.01242,18942.49678,18810.48412,19150.08055,20933.98778,22402.62914,21689.6195,21726.82148,23611.07539,27556.93954,28121.00796,28343.49944,27404.9907,28248.51176,29433.54749,25043.40382,23301.22794,22212.88581,22876.69917,23445.13415,22665.17,22525.71266,23066.29022,23236.17487,25353.936,27755.61214,27829.53284,30037.10976,33336.97786,36585.91106,38051.13968,38150.41719,39316.93889,41388.17509,,,,,,,,,
Brazil,BRA,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,60.85901402,67.89231896,64.59713902,68.04933328,66.90145229,64.86558327,64.67922468,69.48169726,65.88613026,64.63659264,64.74182041,66.9040743,66.20071942,64.99125697,68.24540289,66.66094011,66.44145087,64.15604626,66.59359438,66.52839019,65.54976113,67.83828555,67.8190818,66.74059606,72.03976776,71.29142086,69.69606505,69.22099956,66.67215533,68.3066423,71.57631955,70.33274954,70.03095556,67.43657147,65.07335202,61.47739809,74.16403142,74.78771121,74.96555527,,,,,,,,,
Brazil,BRA,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,,,,,,,,,,0,126426.6899,123039.2129,130687.1179,131433.2043,138376.9569,144423.2212,160831.3601,160137.2469,161237.1968,164248.0456,178343.6453,179450.1081,182728.5498,182115.2507,183090.1318,184605.4747,192176.5813,201195.9273,201865.8286,206009.1519,209548.1654,220055.8658,230681.1812,238006.9766,241140.1554,253110.209,244335.5861,245648.0222,251275.3524,247020.0428,245526.1017,258561.4738,271907.7905,282633.4147,299045.8907,302675.3627,302080.4829,308631.683,315949.8292,,,,,,,,,
Brazil,BRA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,82000000,81000000,61000000,113000000,73000000,111000000,124000000,57000000,29000000,46000000,40000000,40000000,42000000,32000000,120000000,573000000,1110000000,1791000000,1247000000,2068000000,2952000000,2059000000,1572000000,1236000000,1501000000,1349591000,1448914000,2003791000,2286680000,2812514000,2805358000,3287162000,3305694000,3642585000,2889159500,3082801866,3214602243,2784072055,2717675069,2647908513,2896909952,2739786527,
Brazil,BRA,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,,,,,,,,,,,,,,,,0,0,0,0,5000000,56000000,69000000,34000000,18000000,29000000,25000000,18000000,22000000,19000000,88000000,527000000,1057000000,1719000000,1123000000,1834000000,2891000000,1866000000,1324000000,963000000,1190000000,1112296000,1178484000,1710976000,2018075000,2458749000,2479867000,2889836000,2808782000,2912592000,2223780400,2518012121,2549924933,2191048550,2124462675,2127744943,2459375113,2365066660,
Brazil,BRA,"Secondary income receipts (BoP, current US$)",BX.TRF.CURR.CD,,,,,,,,,,,,,,,,71000000,49000000,85000000,157000000,180000000,308000000,336000000,184000000,145000000,182000000,171000000,134000000,158000000,127000000,238000000,840000000,1556000000,2260000000,1704000000,2577000000,3861000000,2699000000,2130000000,1795000000,1969000000,1827661000,1933745000,2626858000,3132039000,3582482307,4050806431,4847246297,4971775566,5316634471,4735719000,4765713874,4909292843,4615872433,5793643862,4930365732,4712453157,5301584190,
Brazil,BRA,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,,,,,,,,,,,,,,,,0,0,0,0,-2000000,-11000000,14000000,16000000,-3000000,-3000000,-11000000,9000000,61000000,189000000,-57000000,103000000,578000000,1704000000,6570000000,7280000000,2775000000,5785000000,5099000000,-1768000000,2572000000,3075913757,2481200940,1980742540,2972604810,2080933160,6451252310,7715813475,26217335944,-7565367450,37071238200,37671282921,7173947294,5601757311,11126371480,11492921646,9786874386,10585914338,
Brazil,BRA,"Primary income on FDI, payments (current US$)",BX.KLT.DREM.CD.DT,,,,,,,,,,,0,0,0,0,0,535000000,793000000,1335000000,1539000000,1461000000,955000000,1328000000,2419000000,1457000000,1271000000,1682000000,1841000000,1558000000,2255000000,2915000000,1892000000,1053000000,824000000,1979000000,2315000000,2814000000,3975000000,6070000000,6456000000,5150000000,4237935000,5005463545,5949601274,5983739070,6859728499,11035332130,13883672890,19691708352,28772552057,21028639100,62183068279,63171142662,36107773660,17444738635,35802800920,28564624122,28747884283,
Brazil,BRA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,1.052466706,1.018483208,1.040464686,0.998999547,1.075256922,0.813106376,0.956135069,1.03307874,0.791423642,0.762592174,0.64635416,0.128665462,0.397505323,0.848675006,0.26574541,0.214091608,0.182961218,0.514479246,0.295112882,0.550427157,0.618473935,1.316987282,2.224865533,3.694817135,4.76752255,5.034124781,4.152125154,3.265318266,1.813119994,2.716382748,1.733901071,1.749493281,3.190894769,2.990663373,1.888456026,4.004401044,3.866591105,3.513179493,2.818096604,3.956650177,4.142596125,4.351844491,
Brazil,BRA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,1302000000,1555000000,1833000000,2006000000,2419000000,1911000000,2520000000,2910000000,1609000000,1594000000,1441000000,345000000,1169000000,2804000000,1131000000,989000000,1103000000,2061000000,1292000000,3072000000,4859000000,11200000000,19650000000,31913000000,28576000000,32994718700,23225846372,16586600193,10123013671,18181190855,15459981604,19378093068,44579492464,50716402711,31480932200,88452079264,1.01158E+11,86606502981,69686087841,97175059297,74718044774,78167247015,
Brazil,BRA,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,,,,,,,,,,,,,,,,6.698113208,5.500982318,4.556752278,5.037037037,5.084745763,7.25388601,10.68432671,3.648424544,2.262180974,3.33846944,3.163950144,4.68061674,5.225409836,5.133830627,39.08045977,36.76236045,30.18981621,24.43737769,26.21505918,19.23390383,15.84352078,15.08403361,15.79117504,17.22469265,25.80952381,21.45206863,20.80753556,23.25054268,25.88025208,27.4354713,25.78441393,23.33537157,20.67676876,18.99813126,19.13046114,17.08100519,16.4253074,16.29726525,17.032087,17.12141684,17.30130451,18.08932727,
Brazil,BRA,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,,,,,,,,,,,,,,,,44.81132075,48.33005894,44.82187241,41.62962963,47.18644068,46.80483592,47.99116998,55.2238806,64.15313225,66.56394453,71.95589645,63.16079295,67.05942623,57.83238262,43.0715198,35.83200425,43.89876469,47.06457926,41.24905565,44.82477588,42.3797881,30,22.70890577,24.35260267,18.50793651,17.11482986,17.18993148,17.92195333,19.12503189,21.09763078,21.00950302,18.67855085,17.26803919,17.81640253,14.65831585,16.04002334,15.72275081,13.90350076,14.35275809,14.62340276,14.6726864,15.18850039,
